"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct","FIPS"
"40",1,79,0,0.463414634146341,0.731707317073171,0.585365853658537,0.0975609756097561,0.268292682926829,0.341463414634146,0.390243902439024,1079
"41",1,81,0.0816326530612245,0.877551020408163,0.244897959183673,0.469387755102041,0,0.204081632653061,0.673469387755102,0.204081632653061,1081
"42",1,83,0,0.263157894736842,0.631578947368421,0.789473684210526,0.157894736842105,0.263157894736842,0.526315789473684,0.473684210526316,1083
"43",1,85,0,0.727272727272727,0.25,0.659090909090909,0.0681818181818182,0.0909090909090909,0.75,0.136363636363636,1085
"44",1,87,0.142857142857143,0.738095238095238,0.333333333333333,0.666666666666667,0,0.166666666666667,0.785714285714286,0.119047619047619,1087
"45",1,89,0,0.233333333333333,0.733333333333333,0.633333333333333,0.166666666666667,0.2,0.4,0.133333333333333,1089
"46",1,91,0.0333333333333333,0.7,0.416666666666667,0.683333333333333,0,0.4,0.816666666666667,0.233333333333333,1091
"47",1,93,0,0.698412698412698,0.761904761904762,0.777777777777778,0,0.333333333333333,0.285714285714286,0.476190476190476,1093
"48",1,95,0,0.575757575757576,0.696969696969697,0.757575757575758,0.0909090909090909,0.242424242424242,0.393939393939394,0.454545454545455,1095
"49",1,97,0.821052631578947,0.168421052631579,0.315789473684211,0.452631578947368,0,0.136842105263158,0.0631578947368421,0.378947368421053,1097
"50",1,99,0.272727272727273,0.676767676767677,0.444444444444444,0.696969696969697,0,0.323232323232323,0.636363636363636,0.424242424242424,1099
"51",1,101,0.0625,0.75,0.25,0.71875,0.03125,0.1875,0.71875,0.15625,1101
"52",1,103,0,0.647058823529412,0.647058823529412,0.617647058823529,0.0882352941176471,0.294117647058824,0.5,0.382352941176471,1103
