"","STATECD","COUNTYCD","S_1_pct","S_2_pct","H_2527_pct","H_2628_pct","H_31_pct","H_32_pct","H_34_pct","H_35_pct"
"171",13,83,0,0.41025641025641,1,0.717948717948718,0.205128205128205,0.564102564102564,0.282051282051282,0.435897435897436
"172",13,85,0,0.619718309859155,0.845070422535211,0.746478873239437,0,0.690140845070423,0.112676056338028,0.422535211267606
"173",13,87,0.421487603305785,0.520661157024793,0.371900826446281,0.652892561983471,0,0.264462809917355,0.446280991735537,0.264462809917355
"174",13,89,0,0.744186046511628,0.325581395348837,0.651162790697674,0.0930232558139535,0.302325581395349,0.674418604651163,0.209302325581395
"175",13,91,0.609195402298851,0.683908045977011,0.0689655172413793,0.695402298850575,0,0.436781609195402,0.672413793103448,0.367816091954023
"176",13,93,0.442857142857143,0.428571428571429,0.128571428571429,0.557142857142857,0,0.4,0.428571428571429,0.485714285714286
"177",13,95,0.35632183908046,0.563218390804598,0.379310344827586,0.597701149425287,0,0.126436781609195,0.275862068965517,0.0689655172413793
"178",13,97,0.04,0.6,0.62,0.64,0.04,0.56,0.74,0.36
"179",13,99,0.255813953488372,0.686046511627907,0.244186046511628,0.674418604651163,0.0116279069767442,0.174418604651163,0.395348837209302,0.325581395348837
"180",13,101,0.949579831932773,0.0756302521008403,0.168067226890756,0.243697478991597,0,0.378151260504202,0.100840336134454,0.428571428571429
"181",13,103,0.46969696969697,0.75,0.151515151515152,0.666666666666667,0,0.515151515151515,0.545454545454545,0.5
"182",13,105,0,0.697916666666667,0.708333333333333,0.854166666666667,0.104166666666667,0.322916666666667,0.802083333333333,0.104166666666667
"183",13,107,0.597765363128492,0.597765363128492,0.167597765363128,0.581005586592179,0,0.553072625698324,0.430167597765363,0.491620111731844
"184",13,109,0.583333333333333,0.5,0.233333333333333,0.9,0.0166666666666667,0.45,0.116666666666667,0.6
"185",13,111,0,0.216867469879518,0.825301204819277,0.801204819277108,0.0120481927710843,0.909638554216867,0.0481927710843374,0.457831325301205
"186",13,113,0,0.67741935483871,0.419354838709677,0.741935483870968,0,0.290322580645161,0.870967741935484,0.129032258064516
"187",13,115,0,0.8515625,0.75,0.8046875,0.03125,0.4140625,0.3359375,0.46875
"188",13,117,0,0.565217391304348,0.673913043478261,0.695652173913043,0,0.347826086956522,0.608695652173913,0.282608695652174
